Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Sint Maarten (Dutch part),SXM,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,..,..,..,..,..,..,..,..,..,..,..,..,175,..,178,194,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,120806,113149,102434,92623,85297,79000,..,..
Slovak Republic,SVK,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,135914,143909,152182,158089,164667,181419,197943,217952,229477,234997,234526,226305,221227,209543,197854,184390,167280,156048,144447,..,..
Slovak Republic,SVK,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,74912,71720,70038,63673,60543,55816,..,..
Slovak Republic,SVK,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,7173,7779,8245,10166,9371,10290,10739,11066,10674,10417,10949,12182,12145,10953,10009,9071,8220,7404,6991,..,..
Slovenia,SVN,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,54865,51092,48893,45292,44124,41840,..,..
Slovenia,SVN,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,83816,91494,99214,101458,104396,112228,114794,115944,115445,114391,114873,107134,104003,97706,90622,85616,80798,79547,76534,..,..
Slovenia,SVN,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,25829,23263,22594,22013,21864,21517,..,..
Slovenia,SVN,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,0,0,0,0,0,964,1057,1250,1582,1994,3409,3985,4098,3606,3016,2644,2331,2558,2824,..,..
Small states,SST,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,418284.02019,425449.70286,421344.18163,440567.84208,434633.92949,431923.41626,449781.19696,..
Small states,SST,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,278824.35149,307326.88345,324644.61276,355434.31625,381673.00849,392292.43127,404924.9148,438880.57468,486736.5746,542431.79572,571476.82719,594253.51814,629844.98137,646413.83219,657942.29512,667027.42894,668558.57578,681098.99651,681851.16339,684480.71404,..
Small states,SST,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,57578.09356,61633.38893,66657.90698,67251.84015,72625.57062,74652.57182,74356.75695,..
Small states,SST,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,2601.9168,3033.42746,3128.84695,3186.26818,3420.87855,3647.69162,3819.9335,4192.16093,5090.18987,5037.76341,5310.38775,5906.02042,6184.83782,6484.96738,6689.88033,6870.50185,7087.73108,7120.61752,8316.42106,7729.42858,..
Solomon Islands,SLB,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,602824,637075,622862,641575,658612,692065,729513,..,..
South Africa,ZAF,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,..,..,..,..,..,..,..,..,..,..,..,..,1005721,1035594,1018543,1050860,1053607,1116017,1177684,..,..
South Africa,ZAF,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,52363,54931,56084,60835,58932,61525,62930,..,..
South Africa,ZAF,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,14020,16067,17974,19547,21560,22636,23730,..,..
South Asia,SAS,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,26056964.78127,28179209.83196,29965904.91477,31870210.46831,32557116.23355,33656039.81872,34802680.98791,36131820.90497,..
South Asia,SAS,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,10759047.63077,11382909.31737,12151465.07542,12931103.0439,13588131.57535,13928884.09335,15219705.26213,17529912.04336,20098677.3193,21954434.97416,24676443.20924,30969896.92374,33284168.74457,33134461.94647,35344644.01497,37423604.07221,37937263.76946,39109090.61077,40468783.99893,41882535.30418,..
South Asia,SAS,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,4574396.50222,4551064.7389,4968223.21236,5137998.75086,5045814.78877,5092197.96763,5241153.21551,5277067.0141,..
South Asia,SAS,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,111030.26906,120192.65165,131934.72035,144578.70797,153001.44802,163827.09936,178258.98425,204119.79585,217309.38584,..
South Asia (IDA & IBRD),TSA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,26056964.78127,28179209.83196,29965904.91477,31870210.46831,32557116.23355,33656039.81872,34802680.98791,36131820.90497,..
South Asia (IDA & IBRD),TSA,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,10759047.63077,11382909.31737,12151465.07542,12931103.0439,13588131.57535,13928884.09335,15219705.26213,17529912.04336,20098677.3193,21954434.97416,24676443.20924,30969896.92374,33284168.74457,33134461.94647,35344644.01497,37423604.07221,37937263.76946,39109090.61077,40468783.99893,41882535.30418,..
South Asia (IDA & IBRD),TSA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,4574396.50222,4551064.7389,4968223.21236,5137998.75086,5045814.78877,5092197.96763,5241153.21551,5277067.0141,..
South Asia (IDA & IBRD),TSA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,111030.26906,120192.65165,131934.72035,144578.70797,153001.44802,163827.09936,178258.98425,204119.79585,217309.38584,..
South Sudan,SSD,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,1085012,1180345,1204409,1207281,1211630,1212026,..,..
Spain,ESP,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1828987,1833527,1832760,1840607,1839903,1809353,1789254,1777498,1781019,1800834,1878973,1950482,1965829,1969413,1982162,1963924,1968702,2010183,2051826,..,..
Spain,ESP,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,514369,411451,355097,337192,334537,339934,..,..
Spain,ESP,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,65675,62530,65690,72973,76895,76251,77056,72741,66973,77211,70422,68865,..,23650,24317,32062,55628,71548,85480,..,..
Sri Lanka,LKA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,245475,242642,242245,222514,213238,220158,229789,..
Sri Lanka,LKA,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,..,..,..,..,..,..,..,..,..,..,261647,242300,271389,297782,301681,308000,290494,290495,300794,325868,..
Sri Lanka,LKA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,38219,42835,46748,42849,45414,44186,44693,..
Sri Lanka,LKA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,2744,2858,3722,..,..,1007,936,959,..,4684,..
St. Kitts and Nevis,KNA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,217,189,..,..,..,..,..
St. Kitts and Nevis,KNA,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,..,..,..,..,..,..,..,..,859,..,..,..,..,..,3411,3508,..,..,..,..,..
St. Kitts and Nevis,KNA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,1078,1420,1238,1419,1065,933,885,..
St. Lucia,LCA,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,..,..,..,..,2285,2197,1628,1438,2577,2796,1973,2621,1683,2322,2830,2788,3175,3249,2237,2370,..
St. Lucia,LCA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,56,41,30,41,67,65,53,..
St. Lucia,LCA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,0,..
St. Martin (French part),MAF,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2271,2180,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,4705372.60259,5050084.69504,5391437.60175,5611147.80151,5784044.73159,5970045.59608,6160013.34655,6323774.17775,..,..
Sub-Saharan Africa,SSF,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,2810685.75345,3140082.10112,3464002.65546,3824411.16581,4108845.23785,4453371.71963,4723321.11838,4990546.89507,5393444.11631,5867722.78706,6403521.00523,6864877.88477,7305529.77672,7794680.21955,8129077.3543,8371686.29347,8504451.73092,8697498.7085,8896670.15958,..,..
Sub-Saharan Africa,SSF,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,519378.18073,564667.97384,596067.39005,658583.11933,680925.10525,718484.23598,739536.17403,757860.08332,769407.39959,..
Sub-Saharan Africa,SSF,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,27736.30945,29166.11805,33968.85804,39590.45231,44975.51596,49026.90828,51267.12467,53945.40799,53049.38278,53406.57165,56478.38049,59441.7579,63402.83644,72718.59787,80135.74859,85627.22761,103384.34145,100925.24233,105708.69677,103019.17456,..
Sub-Saharan Africa (excluding high income),SSA,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,4680906.14401,5021598.05156,5361283.49715,5578479.4239,5752871.42691,5938740.59608,6128290.34655,6291968.17431,..,..
Sub-Saharan Africa (excluding high income),SSA,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,2798555.75345,3121303.10112,3447143.65546,3807456.16581,4091218.23785,4432857.71963,4701100.11838,4967575.89507,5367866.11631,5837177.78706,6370094.00523,6828782.88477,7265264.77672,7752821.21955,8088142.3543,8332780.29347,8464993.73092,8657310.7085,8856697.15526,..,..
Sub-Saharan Africa (excluding high income),SSA,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,516117.28637,561031.94224,592285.49465,655045.11933,677203.10525,714666.23598,735396.17403,753708.08288,765213.39914,..
Sub-Saharan Africa (excluding high income),SSA,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,27588.30945,29021.11805,33791.85804,39464.45231,44809.51596,48801.90828,51007.12467,53677.40799,52663.38278,53336.57165,56378.38049,59349.7579,63324.83644,72500.59787,79855.1262,85410.5323,103118.34145,100570.24233,105354.69673,102664.17452,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,4705372.60259,5050084.69504,5391437.60175,5611147.80151,5784044.73159,5970045.59608,6160013.34655,6323774.17775,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,2810685.75345,3140082.10112,3464002.65546,3824411.16581,4108845.23785,4453371.71963,4723321.11838,4990546.89507,5393444.11631,5867722.78706,6403521.00523,6864877.88477,7305529.77672,7794680.21955,8129077.3543,8371686.29347,8504451.73092,8697498.7085,8896670.15958,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,519378.18073,564667.97384,596067.39005,658583.11933,680925.10525,718484.23598,739536.17403,757860.08332,769407.39959,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,27736.30945,29166.11805,33968.85804,39590.45231,44975.51596,49026.90828,51267.12467,53945.40799,53049.38278,53406.57165,56478.38049,59441.7579,63402.83644,72718.59787,80135.74859,85627.22761,103384.34145,100925.24233,105708.69677,103019.17456,..
Sudan,SDN,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,496982,513616,..,..,..,..,..
Sudan,SDN,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,182012,231666,268410,255877,317364,363953,420369,420369,475787,498151,522774,525853,551198,640224,632377,653088,..,..,..,..,..
Sudan,SDN,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29358,30994,..,..,..,..,..
Sudan,SDN,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,3630,..,5989,6739,..,..,..,..,..
Suriname,SUR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,..,..,5186,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,252980,247169,246400,242983,240687,241045,..,..
Sweden,SWE,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,346878,358020,382851,414657,429623,426723,422614,413710,406879,422580,455025,463530,453328,436603,429444,428557,426188,426354,431065,..,..
Sweden,SWE,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,136075,135220,135555,137990,140709,144769,..,..
Sweden,SWE,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,20714,20679,21136,21623,22460,22216,21377,20795,20088,19911,19986,20642,21352,21512,21590,21358,20723,20253,19682,..,..
Switzerland,CHE,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,186338,193575,195437,199641,203274,207284,..,..
Switzerland,CHE,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,156879,163373,170085,185965,195947,199696,204999,213112,224469,233488,248639,257696,269573,279832,289722,294450,295149,300618,306743,..,..
Switzerland,CHE,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,59984,63315,65036,66707,68425,70070,..,..
Switzerland,CHE,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,12933,13395,13843,14957,15850,16592,17234,17555,18152,19076,20120,20953,22012,22716,23237,23697,24394,24825,25209,..,..
Syrian Arab Republic,SYR,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,515161,595220,603874,731896,716376,645958,..,..,..,..
Syrian Arab Republic,SYR,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,..,..,228267,244890,289925,360736,425636,472925,520901,533339,573930,565610,652204,659823,791775,772877,697415,..,..,..,..
Syrian Arab Republic,SYR,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,19763,21262,24847,25798,25360,22734,..,..,..,..
Syrian Arab Republic,SYR,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,..,..,327,361,385,391,624,589,723,891,1650,1273,1622,1660,1807,1884,1584,..,..,..,..
Tajikistan,TJK,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,103142,103875,108996,122591,137438,148879,165139,179713,189427,191589,195697,191198,194137,194685,209170,224764,247092,265426,..,..,..
Tajikistan,TJK,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,810,839,811,883,886,890,980,1075,1182,1161,1294,1606,1853,1710,1778,1737,1764,1803,..,..,..
